Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Xavier Kolhosser","MIN",3.09396,0,0,5.05196,70,0,0,0,,70,308.333,69.7848,42.9165,39.2931,10.6075,32.6778,0.937173,3.64046,52.7312,6.77973,4.20143,1.61367,1.36382,0.17102,0.105982,0.06503824144601822,0.256547,1.46375,0.283584,0.679656,,,5.15499,-0.406763,-0.50459,999,,,,,,,195.7,2.7957142857142854,202,2.8857142857142857,,,,,,,,,,,,,,,,,,,"Xavier Kolhosser","sa3035617",828492
"Lincoln Henzman","ATH",3.10663,0,0,5.1679,70,0,0,0,,70,321.103,78.8461,43.9014,40.1948,9.9424,29.2478,0.975986,3.63352,43.1491,5.54775,3.76043,1.4753,1.27831,0.134378,0.0910854,0.04329245537519455,0.273561,1.5442,0.293045,0.681633,,,5.15795,-0.406774,-0.546625,999,,,,,,,176.6,2.5228571428571427,207,2.9571428571428573,,,,,,,,,,,,,,,,,,,"Lincoln Henzman","sa3005187",669205
"Santiago Peraza","CLE",2.33395,0,0,6.28375,70,0,0,0,,70,364.583,84.8834,53.3805,48.8736,13.4021,51.2212,1.10814,4.71942,45.0581,5.79319,6.58558,0.879677,1.72313,0.123588,0.140492,-0.016904398798942566,0.275022,1.94435,0.285717,0.704985,,,6.73418,-0.407275,-0.433251,999,,,,,,,59.10000000000002,0.8442857142857146,103,1.4714285714285715,,,,,,,,,,,,,,,,,,,"Santiago Peraza","sa3021002",808071
"Henry Gomez",,2.31228,0,0,5.98012,70,0,0,0,,70,318.435,81.1056,50.8012,46.5121,10.6671,33.268,0.967878,3.74389,29.3995,3.77993,4.27732,0.883715,1.37148,0.0923248,0.104473,-0.012148648500442505,0.288198,1.63391,0.291844,0.639306,,,5.8624,-0.407333,-0.563572,999,,,,,,,119.1,1.7014285714285713,154,2.2,,,,,,,,,,,,,,,,,,,"Henry Gomez","sa3009993",683510
"Cruz Noriega",,3.13534,0,0,5.11379,70,0,0,0,,70,318.561,76.0521,43.4417,39.7739,10.6278,29.9445,0.96826,3.63536,48.8148,6.27619,3.85001,1.63017,1.36643,0.153235,0.0939993,0.05923594534397125,0.266867,1.51424,0.29008,0.686528,,,5.1533,-0.407349,-0.489861,999,,,,,,,181.1,2.587142857142857,203,2.9,,,,,,,,,,,,,,,,,,,"Cruz Noriega","sa3005702",679200
"Reilin Ramirez",,2.3249,0,0,6.17018,70,0,0,0,,70,345.929,86.8197,52.4158,47.9903,11.6263,40.4946,1.05144,4.2107,32.0784,4.12437,5.20645,0.792165,1.49481,0.0927313,0.117061,-0.02432924509048462,0.288223,1.81878,0.291992,0.674533,,,6.29372,-0.407406,-0.481194,999,,,,,,,76.19999999999999,1.0885714285714283,126,1.8,,,,,,,,,,,,,,,,,,,"Reilin Ramirez","sa3022115",807826
"Morris Austin","CHW",2.17981,0,0,6.0342,70,0,0,0,,70,306.727,71.1755,51.2606,46.9327,11.0624,40.8382,0.932292,3.89616,39.1027,5.02748,5.25063,0.957502,1.42231,0.127483,0.133142,-0.005658313632011414,0.27167,1.6002,0.283783,0.629394,,,5.98956,-0.407433,-0.532516,999,,,,,,,141.1,2.0157142857142856,150,2.142857142857143,,,,,,,,,,,,,,,,,,,"Morris Austin","sa3022955",809459
"Mailon Felix","TEX",2.22964,0,0,6.10047,70,0,0,0,,70,322.292,77.1046,51.8236,47.4481,11.3386,41.1704,0.979599,4.03649,36.9983,4.75693,5.29334,0.898663,1.45782,0.114798,0.127743,-0.012945115566253662,0.278271,1.68964,0.287504,0.648933,,,6.12122,-0.407434,-0.524127,999,,,,,,,121.5,1.7357142857142858,146,2.085714285714286,,,,,,,,,,,,,,,,,,,"Mailon Felix","sa3067089",829463
"Brayhans Barreto",,2.86236,0,0,5.2716,70,0,0,0,,70,305.916,72.3217,44.7823,41.0013,9.34315,33.5869,0.929826,3.65034,44.7866,5.75828,4.31832,1.33345,1.20126,0.146402,0.109791,0.03661034256219864,0.269175,1.51298,0.293539,0.658489,,,5.18656,-0.407777,-0.582656,999,,,,,,,196.10000000000002,2.8014285714285716,209,2.9857142857142858,,,,,,,,,,,,,,,,,,,"Brayhans Barreto","sa3022316",810980
"Albert Rivas",,2.26108,0,0,5.87504,70,0,0,0,,70,298.927,74.0689,49.9085,45.6947,11.8364,29.2211,0.908583,3.4483,34.0946,4.38359,3.757,1.16678,1.52183,0.114056,0.0977532,0.016303271055221558,0.278185,1.47557,0.282455,0.615568,,,5.75932,-0.407947,-0.584789,999,,,,,,,149.99999999999997,2.1428571428571423,166,2.3714285714285714,,,,,,,,,,,,,,,,,,,"Albert Rivas","sa3018286",691309
"Gijs Van Den Brink","KCR",2.25381,0,0,6.03554,70,0,0,0,,70,317.309,77.7069,51.272,46.9431,11.6191,36.4582,0.964456,3.83971,36.3042,4.66769,4.68748,0.995778,1.49389,0.114413,0.114898,-0.00048513710498809814,0.280519,1.63093,0.288482,0.642433,,,5.98276,-0.40801,-0.531749,999,,,,,,,119.59999999999997,1.7085714285714282,146,2.085714285714286,,,,,,,,,,,,,,,,,,,"Gijs Van Den Brink","sa3023616",806923
"David Lorduy","CIN",9.07403,0,0,6.01163,33,33,0,0,,198,825.012,214.793,144.452,132.256,34.0485,70.1794,2.50761,9.17186,91.7207,4.16913,3.18997,1.30695,1.54766,0.111175,0.0850648,0.026110321283340454,0.288057,1.43925,0.291574,0.592152,,,5.64646,-0.408037,-1.73834,999,,,,,,,435,2.196969696969697,495,2.5,,,,,,,,,,,,,,,,,,,"David Lorduy","sa3019135",800124
"Juan Zapata",,2.27907,0,0,6.03834,70,0,0,0,,70,321.227,81.6855,51.2958,46.9649,12.1357,31.658,0.976364,3.71402,30.8993,3.97277,4.07031,0.976036,1.5603,0.0961915,0.0985532,-0.002361766993999481,0.285758,1.61919,0.286425,0.643958,,,6.02201,-0.408055,-0.53014,999,,,,,,,111.19999999999999,1.5885714285714283,148,2.1142857142857143,,,,,,,,,,,,,,,,,,,"Juan Zapata","sa3005452",679033
"Eli Villalobos","SDP",3.35678,0,0,4.92581,70,0,0,0,,70,321.825,69.9196,41.8448,38.3118,10.3643,38.1804,0.978182,3.93403,61.2914,7.88032,4.90891,1.60531,1.33255,0.190449,0.118637,0.07181233167648315,0.249971,1.54429,0.286247,0.707931,,,5.11366,-0.408069,-0.454571,999,,,,,,,209,2.9857142857142858,216,3.085714285714286,,,,,,,,,,,,,,,,,,,"Eli Villalobos","20408",681871
"Zach Thompson",,9.74891,0,0,5.96482,33,33,0,0,,198,880.234,225.94,143.327,131.226,34.023,84.2463,2.67546,10.0947,115.575,5.25343,3.82938,1.37188,1.5465,0.131301,0.0957089,0.035591885447502136,0.287494,1.5666,0.301616,0.635522,,,5.63095,-0.408265,-1.65419,999,,,,,,,409.4,2.0676767676767676,498,2.515151515151515,,,,,,,,,,,,,,,,,,,"Zach Thompson","16094",605507
"Keythel Key","LAA",10.9556,0,0,5.55629,33,33,0,0,,198,931.768,217.434,133.511,122.238,31.0114,112.198,2.83209,11.4446,141.562,6.43465,5.09989,1.26172,1.40961,0.151929,0.120414,0.03151494264602661,0.26906,1.66481,0.293324,0.685221,,,5.61469,-0.408281,-0.88056,999,,,,,,,434.70000000000005,2.1954545454545458,502,2.5353535353535355,,,,,,,,,,,,,,,,,,,"Keythel Key","sa3016282",700322
"Alex Speas",,4.444,0,0,4.41862,70,0,0,0,,70,368,71.6937,37.5363,34.3671,9.19934,53.3895,1.11853,4.81931,83.705,10.7621,6.86436,1.56782,1.18277,0.22746,0.14508,0.08237937092781067,0.231426,1.7869,0.288143,0.780247,,,4.94667,-0.408294,-0.14532,999,,,,,,,214.10000000000002,3.0585714285714287,227,3.242857142857143,,,,,,,,,,,,,,,,,,,"Alex Speas","21859",666208
"Theo Denlinger",,3.20296,0,0,5.05072,70,0,0,0,,70,319.073,74.7818,42.906,39.2834,10.3108,31.6738,0.969817,3.69663,50.0086,6.42968,4.07234,1.57886,1.32567,0.156731,0.0992681,0.0574626624584198,0.263592,1.52079,0.288611,0.690603,,,5.13705,-0.408442,-0.504886,999,,,,,,,192,2.742857142857143,212,3.0285714285714285,,,,,,,,,,,,,,,,,,,"Theo Denlinger","sa3016908",690281
"Sthiven Benitez","KCR",2.38743,0,0,6.31444,70,0,0,0,,70,378,89.6453,53.6413,49.1123,14.6897,49.5647,1.14892,4.77634,44.645,5.74007,6.3726,0.900742,1.88867,0.118109,0.131124,-0.013015002012252808,0.276975,1.98871,0.283575,0.72122,,,6.91654,-0.408448,-0.43375,999,,,,,,,24.5,0.35,80,1.1428571428571428,,,,,,,,,,,,,,,,,,,"Sthiven Benitez","sa3024889",821823
"Alexis Torres","PIT",2.83696,0,0,5.2532,70,0,0,0,,70,301.391,69.7614,44.626,40.8582,9.24945,34.802,0.916073,3.65279,45.9961,5.91378,4.47454,1.32165,1.18921,0.152612,0.115471,0.037141457200050354,0.265316,1.49376,0.291356,0.654237,,,5.18678,-0.408578,-0.588593,999,,,,,,,200.3,2.8614285714285717,208,2.9714285714285715,,,,,,,,,,,,,,,,,,,"Alexis Torres","sa3019375",800225
"Eli Ankeney","NYM",3.20799,0,0,4.96686,70,0,0,0,,70,311.424,67.5629,42.1936,38.6311,11.5981,34.0722,0.946568,3.71213,61.662,7.92798,4.38072,1.80974,1.49119,0.198,0.109408,0.08859235048294067,0.246904,1.45193,0.279294,0.696055,,,5.14663,-0.408895,-0.446531,999,,,,,,,203.59999999999997,2.908571428571428,204,2.914285714285714,,,,,,,,,,,,,,,,,,,"Eli Ankeney","sa3020390",690716
"Jeral Vizcaino",,2.39244,0,0,5.707,70,0,0,0,,70,297.067,73.08,48.4811,44.3878,10.3909,30.7734,0.902929,3.48402,35.3041,4.5391,3.95658,1.14723,1.33597,0.118842,0.103591,0.01525166630744934,0.278072,1.48362,0.288738,0.620028,,,5.52436,-0.409107,-0.581714,999,,,,,,,173.2,2.474285714285714,188,2.6857142857142855,,,,,,,,,,,,,,,,,,,"Jeral Vizcaino","sa3018866",800498
"Anderson Ramos","MIN",2.9809,0,0,5.12471,70,0,0,0,,70,303.915,68.5174,43.5345,39.8589,10.0491,34.4616,0.923742,3.66254,51.576,6.6312,4.43077,1.49662,1.29203,0.169706,0.113392,0.056313298642635345,0.257787,1.47113,0.286377,0.668589,,,5.16169,-0.409172,-0.558741,999,,,,,,,205.6,2.9371428571428573,210,3,,,,,,,,,,,,,,,,,,,"Anderson Ramos","sa3024098",823414
"Sandro Santana","ARI",2.85358,0,0,5.21245,70,0,0,0,,70,299.186,69.1405,44.2798,40.5413,9.46807,33.3314,0.909371,3.58597,44.8358,5.76461,4.28547,1.34515,1.21732,0.149859,0.111407,0.038452260196208954,0.263624,1.46388,0.286935,0.652256,,,5.19464,-0.409245,-0.534126,999,,,,,,,206.9,2.955714285714286,212,3.0285714285714285,,,,,,,,,,,,,,,,,,,"Sandro Santana","sa3021030",811139
"Aneury Lora","SEA",2.59265,0,0,5.61871,70,0,0,0,,70,311.854,80.8974,47.731,43.7011,10.1544,26.9199,0.947876,3.47989,31.62,4.06543,3.46113,1.1746,1.30557,0.101394,0.0863221,0.015071429312229156,0.287426,1.54025,0.295156,0.64194,,,5.42037,-0.409273,-0.621353,999,,,,,,,158.4,2.262857142857143,194,2.7714285714285714,,,,,,,,,,,,,,,,,,,"Aneury Lora","sa3019365",699699
"Eddy Demurias",,3.35055,0,0,4.94977,70,0,0,0,,70,323.573,73.6372,42.0484,38.4982,10.7972,33.1753,0.983495,3.78355,56.2696,7.23466,4.2654,1.69613,1.38821,0.173901,0.102528,0.07137253880500793,0.256921,1.52589,0.286225,0.706289,,,5.11658,-0.409695,-0.449878,999,,,,,,,191.29999999999998,2.7328571428571427,208,2.9714285714285715,,,,,,,,,,,,,,,,,,,"Eddy Demurias","sa3007852",681493
"Natanael Polanco","MIA",2.21295,0,0,6.03565,70,0,0,0,,70,311.571,72.7485,51.2729,46.9439,9.87216,43.8159,0.947015,4.0346,36.9806,4.75465,5.63347,0.844,1.26928,0.118691,0.140629,-0.02193804830312729,0.275854,1.66521,0.289929,0.635481,,,5.96268,-0.409733,-0.531686,999,,,,,,,135.2,1.9314285714285713,150,2.142857142857143,,,,,,,,,,,,,,,,,,,"Natanael Polanco","sa3016715",702417
"Austin Amaral","WSN",2.38568,0,0,5.64279,70,0,0,0,,70,289.436,70.1034,47.9356,43.8884,10.9498,28.9075,0.879736,3.35907,36.6474,4.71181,3.71668,1.26775,1.40784,0.126616,0.0998751,0.02674136310815811,0.272596,1.41444,0.282258,0.610356,,,5.50446,-0.409949,-0.610542,999,,,,,,,178.7,2.5528571428571425,185,2.642857142857143,,,,,,,,,,,,,,,,,,,"Austin Amaral","sa3022903",694544
"Jesus Lafalaise","TEX",2.65801,0,0,5.46256,70,0,0,0,,70,302.778,73.8692,46.4045,42.4866,9.17375,32.3005,0.920287,3.58184,37.6974,4.84681,4.15292,1.16708,1.17948,0.124505,0.10668,0.017824687063694,0.276772,1.51671,0.294037,0.640388,,,5.29958,-0.409957,-0.57795,999,,,,,,,182.9,2.612857142857143,201,2.8714285714285714,,,,,,,,,,,,,,,,,,,"Jesus Lafalaise","sa3024950",821611
"Trey Benton",,3.13119,0,0,5.05261,70,0,0,0,,70,312.107,70.0969,42.922,39.2981,9.53974,36.6228,0.948642,3.80189,53.4601,6.87345,4.70864,1.45975,1.22654,0.171288,0.117341,0.053947389125823975,0.258011,1.52457,0.290189,0.683322,,,5.11186,-0.409985,-0.504435,999,,,,,,,196,2.8,203,2.9,,,,,,,,,,,,,,,,,,,"Trey Benton","sa3015034",668998
"Sal Romano",,3.33189,0,0,4.99543,70,0,0,0,,70,326.295,77.4238,42.4362,38.8533,10.2768,30.6367,0.991767,3.72247,48.557,6.24304,3.939,1.58493,1.32131,0.148813,0.0938927,0.05492059886455536,0.265209,1.54372,0.288059,0.700568,,,5.12888,-0.410013,-0.440937,999,,,,,,,187.8,2.682857142857143,213,3.0428571428571427,,,,,,,,,,,,,,,,,,,"Sal Romano","13690",607219
"Steven Sanchez",,2.54805,0,0,5.5749,70,0,0,0,,70,301.777,76.6155,47.3589,43.3603,10.9472,25.4439,0.917244,3.34745,33.8864,4.35682,3.27136,1.33181,1.4075,0.11229,0.0843136,0.02797607332468033,0.280658,1.45799,0.287827,0.630675,,,5.43392,-0.410569,-0.589043,999,,,,,,,166.5,2.3785714285714286,191,2.7285714285714286,,,,,,,,,,,,,,,,,,,"Steven Sanchez","sa3016595",692669
"Allan Saathoff",,2.23152,0,0,6.16922,70,0,0,0,,70,331.9,77.4932,52.4076,47.9828,12.3634,44.3832,1.0088,4.22229,40.6474,5.2261,5.70641,0.91583,1.58958,0.122469,0.133724,-0.011255569756031036,0.273543,1.74109,0.282824,0.664343,,,6.35293,-0.410978,-0.481788,999,,,,,,,108.19999999999999,1.5457142857142856,132,1.8857142857142857,,,,,,,,,,,,,,,,,,,"Allan Saathoff","sa3020711",802697
"Ethan Chenault","PHI",3.08637,0,0,5.08579,70,0,0,0,,70,310.84,70.4642,43.2038,39.5561,9.23475,36.5157,0.944792,3.78783,50.9599,6.55199,4.69488,1.39556,1.18732,0.163943,0.117474,0.04646831750869751,0.260461,1.52828,0.291095,0.678099,,,5.12146,-0.411106,-0.496532,999,,,,,,,204.3,2.9185714285714286,212,3.0285714285714285,,,,,,,,,,,,,,,,,,,"Ethan Chenault","sa3023445",694839
"Joseilyn Gonzalez","LAD",2.22817,0,0,6.0467,70,0,0,0,,70,315.112,74.7538,51.3668,47.0299,10.6593,41.3661,0.957776,3.98326,36.7932,4.73055,5.3185,0.889452,1.37048,0.116762,0.131274,-0.014512136578559875,0.27711,1.65886,0.288312,0.639872,,,6.00702,-0.411122,-0.525339,999,,,,,,,126.69999999999999,1.8099999999999998,146,2.085714285714286,,,,,,,,,,,,,,,,,,,"Joseilyn Gonzalez","sa3018910",805120
"Jorge Bautista",,9.36173,0,0,5.93828,33,33,0,0,,198,841.96,219.779,142.69,130.642,29.4559,77.7147,2.55912,9.56119,79.6738,3.62153,3.53249,1.02521,1.3389,0.0946289,0.0923021,0.002326756715774536,0.29122,1.50249,0.294821,0.604101,,,5.58669,-0.411241,-1.65419,999,,,,,,,432.5,2.1843434343434343,509,2.5707070707070705,,,,,,,,,,,,,,,,,,,"Jorge Bautista","sa3008406",682926
"Andrew Bechtold","PHI",3.60767,0,0,4.80365,70,0,0,0,,70,333.465,71.8806,40.8071,37.3617,9.91112,40.5208,1.01356,4.10795,64.4398,8.28512,5.20982,1.59029,1.27429,0.193243,0.121515,0.07172861695289612,0.248863,1.60573,0.288922,0.726656,,,5.0473,-0.411475,-0.39305,999,,,,,,,200.8,2.8685714285714288,213,3.0428571428571427,,,,,,,,,,,,,,,,,,,"Andrew Bechtold","sa829787",657510
"Jack Owen",,2.33205,0,0,5.88213,70,0,0,0,,70,309.147,79.3746,49.9688,45.7499,11.6854,27.5291,0.939646,3.47747,30.3447,3.90147,3.53946,1.10228,1.5024,0.0981564,0.0890487,0.00910767912864685,0.285376,1.5272,0.286685,0.628808,,,5.76714,-0.41148,-0.581014,999,,,,,,,131.99999999999997,1.8857142857142852,161,2.3,,,,,,,,,,,,,,,,,,,"Jack Owen","sa3017490",671116
"Alejandro Lugo",,2.2235,0,0,6.05411,70,0,0,0,,70,315.394,76.03,51.4298,47.0875,12.1018,36.7416,0.958634,3.83314,36.686,4.71677,4.72391,0.998487,1.55595,0.116318,0.116494,-0.00017621368169784546,0.276654,1.61102,0.282829,0.640117,,,6.07336,-0.411704,-0.521083,999,,,,,,,123.79999999999998,1.7685714285714282,145,2.0714285714285716,,,,,,,,,,,,,,,,,,,"Alejandro Lugo","sa3009253",684126
"Triston Polley",,3.11644,0,0,5.10744,70,0,0,0,,70,316.008,73.4046,43.3878,39.7245,8.6682,36.4023,0.9605,3.82705,47.3875,6.09268,4.68029,1.30177,1.11448,0.149957,0.115194,0.03476250171661377,0.266172,1.56867,0.294627,0.680026,,,5.11513,-0.411835,-0.491374,999,,,,,,,191.5,2.7357142857142858,207,2.9571428571428573,,,,,,,,,,,,,,,,,,,"Triston Polley","sa3010258",687423
"Kaleb Corbett","TBR",2.97751,0,0,5.24112,70,0,0,0,,70,315.085,75.7918,44.5234,40.7643,8.99982,33.6896,0.957695,3.72994,43.6923,5.61758,4.33152,1.29691,1.15712,0.138668,0.106922,0.031745925545692444,0.272961,1.56402,0.296888,0.670488,,,5.16188,-0.412013,-0.592492,999,,,,,,,183.70000000000002,2.6242857142857146,207,2.9571428571428573,,,,,,,,,,,,,,,,,,,"Kaleb Corbett","sa3029367",804254
"Donye Evans","DET",3.0712,0,0,5.1073,70,0,0,0,,70,311.408,71.8148,43.3866,39.7235,9.75097,33.9819,0.946517,3.70901,49.4241,6.35452,4.36911,1.45442,1.2537,0.158712,0.109124,0.04958821088075638,0.262369,1.51138,0.289286,0.677301,,,5.14924,-0.412223,-0.491406,999,,,,,,,191.8,2.74,204,2.914285714285714,,,,,,,,,,,,,,,,,,,"Donye Evans","sa3023037",692288
"Ryan Ammons","NYM",2.99578,0,0,5.04532,70,0,0,0,,70,297.934,61.2802,42.8601,39.2414,10.0633,40.4369,0.905564,3.80983,61.6103,7.92133,5.19903,1.52362,1.29385,0.206792,0.135724,0.07106749713420868,0.241558,1.4531,0.28139,0.671665,,,5.14003,-0.412238,-0.506172,999,,,,,,,228.4,3.262857142857143,212,3.0285714285714285,,,,,,,,,,,,,,,,,,,"Ryan Ammons","sa3023523",686825
"Patrick Pridgen",,2.21406,0,0,6.1727,70,0,0,0,,70,329.784,77.1792,52.4372,48.0099,14.0837,40.0845,1.00237,4.06297,42.6193,5.47963,5.15372,1.06324,1.81076,0.129234,0.121548,0.007686302065849304,0.270201,1.6752,0.275606,0.66457,,,6.42501,-0.412344,-0.479644,999,,,,,,,99.60000000000002,1.4228571428571433,122,1.7428571428571429,,,,,,,,,,,,,,,,,,,"Patrick Pridgen","sa3020564",695231
"Jacob Maton",,2.80533,0,0,5.31819,70,0,0,0,,70,304.441,74.7371,45.1781,41.3637,11.0871,26.0903,0.925341,3.39091,41.0536,5.27832,3.35446,1.57352,1.42548,0.134849,0.0856991,0.04915027320384979,0.271811,1.44039,0.285658,0.652353,,,5.28468,-0.412458,-0.567617,999,,,,,,,182.7,2.61,202,2.8857142857142857,,,,,,,,,,,,,,,,,,,"Jacob Maton","sa3020898",681388
"Grayson Thurman",,2.79042,0,0,5.26331,70,0,0,0,,70,297.423,69.0535,44.7119,40.9369,10.4283,31.2316,0.904012,3.50209,46.012,5.91583,4.01549,1.47325,1.34078,0.154702,0.105007,0.04969484359025955,0.262871,1.43264,0.284244,0.648571,,,5.24578,-0.412529,-0.58533,999,,,,,,,202.6,2.894285714285714,207,2.9571428571428573,,,,,,,,,,,,,,,,,,,"Grayson Thurman","sa3020756",806362
"Chipper Menard",,3.25357,0,0,5.0231,70,0,0,0,,70,321.352,72.5468,42.6713,39.0685,10.0631,36.4616,0.976744,3.87343,57.1932,7.35341,4.68791,1.56859,1.29383,0.177977,0.113463,0.0645136684179306,0.258158,1.55726,0.292307,0.698873,,,5.09855,-0.412917,-0.511467,999,,,,,,,199.2,2.8457142857142856,214,3.057142857142857,,,,,,,,,,,,,,,,,,,"Chipper Menard","sa3067376",828598
"Jeremy Pilon","TBR",10.0039,0,0,5.72681,33,33,0,0,,198,872.177,203.31,137.608,125.99,30.9682,106.905,2.65097,10.7748,130.375,5.92613,4.85932,1.21954,1.40765,0.149482,0.122573,0.026909373700618744,0.269464,1.56674,0.290551,0.646808,,,5.63451,-0.412954,-1.22807,999,,,,,,,462.10000000000014,2.3338383838383847,493,2.48989898989899,,,,,,,,,,,,,,,,,,,"Jeremy Pilon","sa3023614",802508
"Ethan Sloan","DET",2.22063,0,0,6.04824,70,0,0,0,,70,314.24,77.1639,51.3799,47.0418,13.2418,32.1279,0.955128,3.67143,35.9516,4.62234,4.13073,1.11901,1.70252,0.114408,0.10224,0.012167945504188538,0.277128,1.56131,0.278834,0.638125,,,6.1014,-0.413123,-0.524456,999,,,,,,,121.90000000000003,1.741428571428572,145,2.0714285714285716,,,,,,,,,,,,,,,,,,,"Ethan Sloan","sa3025548",826942
"Xander Hamilton","MIN",2.82077,0,0,5.23418,70,0,0,0,,70,297.828,68.7526,44.4644,40.7103,11.1619,30.0001,0.905243,3.46485,48.7271,6.26491,3.85716,1.62423,1.4351,0.163608,0.10073,0.06287830322980881,0.260069,1.41075,0.281653,0.653083,,,5.25007,-0.413131,-0.528029,999,,,,,,,202.29999999999998,2.8899999999999997,206,2.942857142857143,,,,,,,,,,,,,,,,,,,"Xander Hamilton","sa3023094",687295
"Danny Kirwin","BOS",2.33911,0,0,5.75235,70,0,0,0,,70,295.316,72.808,48.8663,44.7405,11.6902,28.0184,0.897607,3.37863,35.773,4.59938,3.60237,1.27676,1.50303,0.121135,0.0948762,0.026258379220962524,0.275873,1.44038,0.282357,0.615203,,,5.62968,-0.413281,-0.60579,999,,,,,,,159.59999999999997,2.2799999999999994,173,2.4714285714285715,,,,,,,,,,,,,,,,,,,"Danny Kirwin","sa3023553",814460
"Gabriel Ponce",,3.3918,0,0,4.87537,70,0,0,0,,70,320.278,68.1882,41.4163,37.9195,10.9073,37.85,0.973479,3.91028,64.3963,8.27952,4.86643,1.70136,1.40237,0.201064,0.118179,0.08288519084453583,0.244825,1.51483,0.281875,0.711946,,,5.11062,-0.413449,-0.382054,999,,,,,,,207.89999999999998,2.9699999999999998,209,2.9857142857142858,,,,,,,,,,,,,,,,,,,"Gabriel Ponce","sa3009985",676362
"Ben Hernandez","SEA",2.42379,0,0,5.83881,70,0,0,0,,70,316.053,80.628,49.6008,45.4129,9.41698,33.6508,0.960638,3.73671,29.7783,3.82864,4.32653,0.88492,1.21075,0.0942192,0.106472,-0.012252815067768097,0.289336,1.63255,0.297369,0.639775,,,5.63552,-0.41354,-0.604085,999,,,,,,,142.70000000000002,2.0385714285714287,179,2.557142857142857,,,,,,,,,,,,,,,,,,,"Ben Hernandez","sa3014541",690989
"Jesus Flores","MIL",2.86702,0,0,5.32315,70,0,0,0,,70,311.645,76.1859,45.2202,41.4023,9.97538,30.3643,0.947238,3.59171,42.2772,5.43564,3.90399,1.39233,1.28255,0.135658,0.0974325,0.0382256880402565,0.274357,1.52215,0.2937,0.66242,,,5.23505,-0.413991,-0.566015,999,,,,,,,179.4,2.5628571428571427,202,2.8857142857142857,,,,,,,,,,,,,,,,,,,"Jesus Flores","sa3021519",808222
"Danyony Pulido","PHI",2.73753,0,0,5.31847,70,0,0,0,,70,297.11,67.5501,45.1805,41.3659,9.58744,35.9022,0.903059,3.65347,48.2701,6.20615,4.616,1.34449,1.23267,0.162465,0.120838,0.0416271910071373,0.262276,1.47789,0.290254,0.64725,,,5.23176,-0.414074,-0.567527,999,,,,,,,194.2,2.774285714285714,196,2.8,,,,,,,,,,,,,,,,,,,"Danyony Pulido","sa3015502",699707
"Justin Meis","PIT",3.05109,0,0,5.04832,70,0,0,0,,70,303.718,67.6311,42.8856,39.2647,11.1335,32.1032,0.923145,3.58315,54.012,6.94439,4.12755,1.68245,1.43145,0.177836,0.105701,0.07213527709245682,0.252325,1.42478,0.27847,0.675585,,,5.189,-0.414254,-0.505457,999,,,,,,,205.89999999999998,2.9414285714285713,207,2.9571428571428573,,,,,,,,,,,,,,,,,,,"Justin Meis","sa3017207",701568
"Luke Young","WSN",2.31062,0,0,5.83933,70,0,0,0,,70,301.356,75.4597,49.6052,45.417,12.0129,27.7864,0.915964,3.42118,33.729,4.33659,3.57253,1.21387,1.54451,0.111924,0.0922046,0.019719861447811127,0.279327,1.47494,0.282732,0.620642,,,5.73987,-0.414453,-0.603808,999,,,,,,,150.39999999999998,2.148571428571428,169,2.414285714285714,,,,,,,,,,,,,,,,,,,"Luke Young","sa3020819",805272
"Bryson Hammer","COL",3.07683,0,0,5.14474,70,0,0,0,,70,315.689,74.2751,43.7046,40.0146,8.92205,34.8644,0.95953,3.77369,45.6149,5.86477,4.48257,1.30835,1.14712,0.144493,0.110439,0.03405401110649109,0.268092,1.55914,0.293703,0.677039,,,5.14473,-0.414707,-0.553122,999,,,,,,,189.9,2.712857142857143,208,2.9714285714285715,,,,,,,,,,,,,,,,,,,"Bryson Hammer","sa3022664",694811
"Samuel Vasquez","MIA",2.21431,0,0,6.02792,70,0,0,0,,70,310.797,73.1281,51.2072,46.8838,10.9258,40.4069,0.944662,3.91577,36.9704,4.75333,5.19517,0.914952,1.40475,0.118953,0.13001,-0.011057093739509583,0.274428,1.62193,0.284577,0.634451,,,6.00747,-0.414751,-0.536125,999,,,,,,,134.89999999999998,1.9271428571428568,149,2.1285714285714286,,,,,,,,,,,,,,,,,,,"Samuel Vasquez","sa3005849",679029
"Joey Danielson","TEX",3.23752,0,0,5.02161,70,0,0,0,,70,319.62,72.9222,42.6586,39.0569,10.3674,34.2002,0.971479,3.78448,54.6259,7.02333,4.39717,1.59724,1.33295,0.170909,0.107003,0.06390617787837982,0.258924,1.53032,0.288747,0.696092,,,5.12768,-0.414766,-0.511822,999,,,,,,,201.2,2.874285714285714,216,3.085714285714286,,,,,,,,,,,,,,,,,,,"Joey Danielson","sa3025479",828506
