Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Jordan Sanchez","BAL",0.25,1,0.9269,0.1614,0.1127,0.0255,0.0017,0.0215,0.0822,0.0839,0.052,0.003,0.346,0.01,0.0072,0.0039,,0.0091,0.0029,0.174129,0.052,0.346,0.150289,0.224275,0.274895,0.220496,0.499169,0.100766,3.79483,0.246911,0,-0.000501108,0.0430085,-0.0751492,37.8796,-0.000501108,0,-0.07371722551761195,-0.012000000104308128,-0.0052466,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Jordan Sanchez","sa3024112",820847
"Kyle Henley","CIN",0.25,1,0.9343,0.1698,0.135,0.0248,0.0015,0.0085,0.0744,0.0665,0.0446,0,0.3677,0.01,0.0072,0.0039,,0.0375,0.011,0.18174,0.0446,0.3677,0.121295,0.225279,0.238788,0.208744,0.464067,0.0570481,5.26314,0.285335,0,0.00174363,0.0334673,-0.0846904,23.7017,0.00174363,0,-0.08868569589685649,0.004000000189989805,-0.00525819,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Kyle Henley","sa3023012",806120
"Carlos Villarroel","NYY",0.25,1,0.9301,0.1284,0.0968,0.014,0.001,0.0166,0.0681,0.0683,0.0488,0,0.3754,0.01,0.0072,0.0039,,0.0084,0.0026,0.13805,0.0488,0.3754,0.129995,0.187933,0.208795,0.180019,0.396728,0.0707451,3.56674,0.205025,0,-0.000411966,0.0101449,-0.108013,9.68024,-0.000411966,0,-0.10686433379305527,0.020999999716877937,-0.00526165,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Carlos Villarroel","sa3023977",821803
"Manuel Almeida","SEA",0.25,1,0.94,0.1272,0.0956,0.0138,0.001,0.0168,0.064,0.0677,0.0399,0,0.3759,0.009,0.0072,0.0039,,0.0068,0.0021,0.135319,0.0399,0.3759,0.106145,0.176789,0.205745,0.17221,0.382534,0.0704255,3.37177,0.199098,0,-0.000453928,0.00380484,-0.114353,9.70425,-0.000453928,0,-0.10687800662708469,0.020999999716877937,-0.00526305,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Manuel Almeida","sa3067789",829903
"JoJo Jackson","NYY",0.25,1,0.9159,0.1579,0.1168,0.0219,0.0014,0.0177,0.0821,0.0787,0.063,0,0.2885,0.01,0.0072,0.0039,,0.0132,0.0041,0.172399,0.063,0.2885,0.218371,0.231804,0.257233,0.220409,0.489037,0.0848346,3.85517,0.227265,0,-0.000292019,0.0429376,-0.0752201,37.5033,-0.000292019,0,-0.07395163999171928,-0.012000000104308128,-0.00527058,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"JoJo Jackson","sa3025267",826142
"Luis Mendez","COL",0.25,1,0.9255,0.1789,0.1396,0.0283,0.003,0.008,0.0771,0.0695,0.0554,0.002,0.2241,0.008,0.0072,0.0039,,0.0176,0.0057,0.193301,0.0554,0.2241,0.247211,0.243249,0.256294,0.223689,0.499543,0.062993,4.4996,0.243934,0,-0.000141185,0.0456012,-0.0725565,25.1666,-0.000141185,0,-0.088834207970649,0.004000000189989805,-0.00527338,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Luis Mendez","sa3015650",692591
"Carlos Caro","PIT",0.25,1,0.9227,0.1568,0.1222,0.0214,0.0046,0.0086,0.0724,0.0662,0.0542,0,0.3135,0.012,0.0072,0.0039,,0.0163,0.0053,0.169936,0.0542,0.3135,0.172887,0.223873,0.231061,0.206382,0.454934,0.061125,4.79625,0.24383,0,-0.000154197,0.0315496,-0.0866081,25.0802,-0.000154197,0,-0.08894965784566011,0.004000000189989805,-0.0052852,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Carlos Caro","sa3021325",814261
"Tayden Hall","MIL",0.25,1,0.8653,0.147,0.1052,0.0247,0.0026,0.0146,0.0861,0.073,0.1126,0.001,0.2999,0.011,0.0072,0.0039,,0.0096,0.003,0.169883,0.1126,0.2999,0.375458,0.271659,0.255172,0.243928,0.526831,0.0852883,3.81623,0.237276,0,-0.000812413,0.0620333,-0.0561244,53.4384,-0.000812413,0,-0.0559975077630952,-0.028999999165534973,-0.00529009,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Tayden Hall","sa3019929",695554
"Nathan Martorella","MIA",0.34,1.36825,1.2225,0.2423,0.1598,0.0483,0.0029,0.0313,0.1289,0.125,0.1196,0.0041,0.3251,0.0109,0.0098,0.0054,,0.0146,0.0044,0.1982,0.0874107,0.237602,0.367887,0.273554,0.319264,0.263179,0.592818,0.121063,3.71775,0.240895,0,-0.000771275,0.106263,-0.0554066,64.5304,-0.000771275,0,-0.058291005436331034,-0.039000000804662704,-0.00529352,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Nathan Martorella","sa3019978",687210
"Tanner Thach","COL",0.25,1,0.9255,0.1955,0.1423,0.0292,0.0018,0.0221,0.0898,0.0916,0.0524,0,0.237,0.011,0.0072,0.0039,,0.0061,0.0019,0.211237,0.0524,0.237,0.221097,0.259914,0.318206,0.255175,0.57812,0.106969,3.29487,0.257423,0,-0.000916047,0.0711648,-0.0469929,46.7355,-0.000916047,0,-0.06404550216393545,-0.020999999716877937,-0.005295,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Tanner Thach","sa3043649",805880
"Maikol Hernández",,0.25,1,0.9132,0.1459,0.1132,0.0239,0.002,0.0068,0.0706,0.061,0.0657,0,0.313,0.01,0.0072,0.0039,,0.0091,0.0028,0.159768,0.0657,0.313,0.209904,0.222468,0.212659,0.200267,0.435126,0.0528909,3.73464,0.231602,0,-0.000573705,0.0265848,-0.0915729,23.9449,-0.000573705,0,-0.09021352481795475,0.004000000189989805,-0.00529738,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Maikol Hernandez","sa3015712",694204
"Dixon Williams","ATL",0.25,1,0.9151,0.1724,0.1268,0.0265,0.0028,0.0163,0.0855,0.081,0.0618,0,0.2992,0.012,0.0072,0.0039,,0.0147,0.0046,0.188395,0.0618,0.2992,0.206551,0.247164,0.27691,0.235029,0.524074,0.0885149,4.43318,0.257251,0,-0.000268076,0.0548081,-0.0633496,46.1168,-0.000268076,0,-0.06413083887309767,-0.020999999716877937,-0.00530373,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Dixon Williams","sa3045282",703483
"Rayne Doncon","MIN",0.25,1,0.9167,0.17,0.1181,0.0321,0.0022,0.0176,0.0836,0.082,0.0642,0.001,0.2545,0.008,0.0072,0.0039,,0.007,0.0022,0.185448,0.0642,0.2545,0.252259,0.243148,0.282862,0.234372,0.526011,0.0974146,3.45714,0.233814,0,-0.000750635,0.0542742,-0.0638835,45.2357,-0.000750635,0,-0.06529674323974177,-0.020999999716877937,-0.00530589,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Rayne Doncon","sa3016720",699061
"Kenly Hunter","STL",0.25,1,0.9176,0.1489,0.1205,0.0175,0.0016,0.0093,0.0701,0.0635,0.0593,0,0.2796,0.012,0.0072,0.0039,,0.0151,0.0046,0.162271,0.0593,0.2796,0.212089,0.221062,0.215235,0.200175,0.436298,0.0529643,4.17172,0.219531,0,-0.000129981,0.0265099,-0.0916478,24.8595,-0.000129981,0,-0.08918701649236027,0.004000000189989805,-0.00530948,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Kenly Hunter","sa3067701",829077
"Yoelvis Betancourt","ATL",0.25,1,0.9231,0.1354,0.1091,0.0153,0.0014,0.0095,0.0665,0.0613,0.0528,0,0.2812,0.013,0.0072,0.0039,,0.0077,0.0024,0.14668,0.0528,0.2812,0.187767,0.201988,0.197053,0.183615,0.399041,0.0503737,3.4279,0.196842,0,-0.000597474,0.0130647,-0.105093,10.8964,-0.000597474,0,-0.10620365786598995,0.020999999716877937,-0.00531118,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Yoelvis Betancourt","sa3067847",830410
"Hayden Jatczak","SFG",0.25,1,0.9008,0.1593,0.1179,0.023,0.0023,0.016,0.0806,0.0754,0.0771,0,0.2937,0.011,0.0072,0.0039,,0.009,0.0028,0.176843,0.0771,0.2937,0.262513,0.248369,0.260657,0.231233,0.509026,0.0838144,3.5684,0.239512,0,-0.000706593,0.0517263,-0.0664314,46.3809,-0.000706593,0,-0.0642563579021953,-0.020999999716877937,-0.00531657,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Hayden Jatczak","sa3076029",833426
"Max Burt","DET",0.27,1.0813,0.9868,0.1838,0.1258,0.0383,0.0042,0.0155,0.0927,0.0851,0.0674,0,0.3202,0.0151,0.0077,0.0043,,0.0271,0.0074,0.186259,0.0623324,0.296125,0.210493,0.247261,0.280705,0.236493,0.527966,0.0944467,5.38098,0.255464,-0.001,0.00101444,0.0605487,-0.0672153,47.2039,0.0000144432,0,-0.06727095296810148,-0.02199999988079071,-0.00532374,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Max Burt","sa3007631",661733
"Paulino Santana","TEX",0.25,1,0.9011,0.1523,0.1165,0.022,0.0024,0.0114,0.0771,0.0676,0.0758,0,0.3658,0.012,0.0072,0.0039,,0.0148,0.0048,0.169016,0.0758,0.3658,0.207217,0.24104,0.236711,0.219309,0.477751,0.067695,4.32641,0.265298,0,-0.000354405,0.0420452,-0.0761125,37.0233,-0.000354405,0,-0.07457980117760599,-0.012000000104308128,-0.00533485,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Paulino Santana","sa3023718",815889
"Luke Cantwell","SDP",0.25,1,0.9207,0.1666,0.1217,0.0227,0.0014,0.0207,0.0827,0.083,0.0542,0,0.2781,0.014,0.0072,0.0039,,0.0106,0.0033,0.180949,0.0542,0.2781,0.194894,0.235719,0.275986,0.228682,0.511705,0.0950364,3.61634,0.231919,0,-0.000485065,0.0496551,-0.0685026,45.9786,-0.000485065,0,-0.06451159968855791,-0.020999999716877937,-0.00534269,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Luke Cantwell","sa3028378",822877
"Tyler Tolbert","KCR",21.97,90.0174,82.4534,18.5415,13.3077,3.8747,0.3303,1.0288,9.2005,7.5294,5.41,0,22.8313,1.1702,0.6373,0.3464,,6.7018,1.4811,0.224872,0.0600995,0.253632,0.236955,0.280154,0.317309,0.265406,0.597463,0.0924365,6.58742,0.29567,-0.066,0.60253,7.15379,-3.48246,64.3554,0.53653,-0.058,-3.2452244758605957,0.09299999475479126,-0.00534951,999,,,,,,,73.9,3.359090909,73.9,3.359090909,,,,,,,,,,,,,,,,,,,"Tyler Tolbert","25779",686475
"Anderson Areinamo","HOU",0.25,1,0.9278,0.1432,0.1126,0.0173,0.0013,0.012,0.0684,0.0656,0.0501,0,0.2965,0.011,0.0072,0.0039,,0.0099,0.0031,0.154344,0.0501,0.2965,0.168971,0.2051,0.214594,0.190859,0.419694,0.0602501,3.59909,0.209417,0,-0.000436215,0.018946,-0.0992117,16.5947,-0.000436215,0,-0.09873907809378579,0.012000000104308128,-0.00535115,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Anderson Areinamo","sa3067775",829868
"Brandon Eike","SEA",0.25,1,0.933,0.1626,0.1077,0.0294,0.0011,0.0244,0.0826,0.089,0.0449,0,0.3468,0.011,0.0072,0.0039,,0.0054,0.0017,0.174277,0.0449,0.3468,0.129469,0.219355,0.286602,0.22316,0.505958,0.112326,3.15285,0.242882,0,-0.000696213,0.0451716,-0.0729861,44.802,-0.000696213,0,-0.06575352081563324,-0.020999999716877937,-0.00535262,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Brandon Eike","sa3025243",694806
"Ricardo Chirinos","BAL",0.25,1,0.923,0.1277,0.1006,0.0145,0.0015,0.0111,0.0656,0.0612,0.0539,0,0.2881,0.012,0.0072,0.0039,,0.0082,0.0025,0.138353,0.0539,0.2881,0.187088,0.194358,0.193391,0.17855,0.387749,0.0550379,3.76349,0.184786,0,-0.000482972,0.00895231,-0.109205,8.98455,-0.000482972,0,-0.1077552989590913,0.020999999716877937,-0.00535281,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Ricardo Chirinos","sa3068408",829996
"Heriberto Rincon","NYM",0.25,1,0.9337,0.1578,0.1282,0.0186,0.0017,0.0093,0.0705,0.0654,0.0462,0,0.2827,0.009,0.0072,0.0039,,0.02,0.0062,0.169005,0.0462,0.2827,0.163424,0.213834,0.222448,0.197268,0.436282,0.0534433,4.52488,0.228849,0,0.000250245,0.0241499,-0.0940078,24.0214,0.000250245,0,-0.08980017618159764,0.004000000189989805,-0.00537221,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Heriberto Rincon","sa3021238",808298
"Randy Guzman","NYM",0.25,1,0.9194,0.1626,0.113,0.0257,0.0019,0.022,0.0843,0.0852,0.0585,0,0.3209,0.011,0.0072,0.0039,,0.0089,0.0028,0.176854,0.0585,0.3209,0.1823,0.233009,0.280727,0.22901,0.513735,0.103872,3.73783,0.240877,0,-0.000571454,0.049921,-0.0682367,45.7654,-0.000571454,0,-0.0648507421137765,-0.020999999716877937,-0.00537739,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Randy Guzman","sa3021106",807383
"Yunior Amparo","NYM",0.25,1,0.9174,0.1419,0.1098,0.0164,0.0013,0.0143,0.0728,0.0685,0.0605,0.003,0.306,0.011,0.0072,0.0039,,0.014,0.0043,0.154676,0.0605,0.306,0.197712,0.214236,0.222041,0.197684,0.436276,0.0673643,3.90971,0.211153,0,-0.000138003,0.0244875,-0.0936702,24.3063,-0.000138003,0,-0.0898507494275691,0.004000000189989805,-0.00537739,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Yunior Amparo","sa3068395",825159
"J.P. Cabrera","STL",0.25,1,0.9235,0.1303,0.1042,0.0151,0.0014,0.0096,0.0633,0.0593,0.0544,0,0.3075,0.011,0.0072,0.0039,,0.008,0.0025,0.141094,0.0544,0.3075,0.176911,0.196466,0.191662,0.178888,0.388128,0.0505685,3.64303,0.196708,0,-0.000543437,0.00922677,-0.108931,10.2771,-0.000543437,0,-0.10688358469633386,0.020999999716877937,-0.00538075,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"J.P. Cabrera","sa3024651",823651
"Juan Sierra","HOU",0.25,1,0.9178,0.1529,0.107,0.0215,0.0015,0.023,0.0818,0.0831,0.0601,0.002,0.348,0.011,0.0072,0.0039,,0.0103,0.0032,0.166594,0.0601,0.348,0.172701,0.224877,0.268577,0.219989,0.493454,0.101983,3.86407,0.234477,0,-0.00041301,0.0425971,-0.0755606,36.6615,-0.00041301,0,-0.07506481028394774,-0.012000000104308128,-0.00538447,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Juan Sierra","sa3021146",808027
"Taitn Gray","TBR",0.25,1,0.9082,0.162,0.1177,0.0203,0.0035,0.0204,0.0831,0.0823,0.0707,0,0.2796,0.01,0.0072,0.0039,,0.009,0.0028,0.178375,0.0707,0.2796,0.252861,0.24365,0.27571,0.233403,0.51936,0.0973354,3.84761,0.230094,0,-0.000656421,0.053488,-0.0646697,44.4444,-0.000656421,0,-0.06613519263919443,-0.020999999716877937,-0.00539167,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Taitn Gray","sa3069266",828685
"T.J. White","WSN",0.25,1,0.9041,0.1686,0.1188,0.028,0.0019,0.0199,0.0857,0.0826,0.0768,0,0.3003,0.008,0.0072,0.0039,,0.0116,0.0036,0.186484,0.0768,0.3003,0.255744,0.254392,0.287689,0.243272,0.542082,0.101206,3.78364,0.251565,0,-0.000498363,0.0615004,-0.0566573,52.2543,-0.000498363,0,-0.0570869199000299,-0.028999999165534973,-0.00540155,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"T.J. White","sa3017697",695604
"Raylin Ramos","BAL",0.25,1,0.9338,0.1744,0.1346,0.0249,0.0029,0.012,0.0776,0.0744,0.0451,0,0.2886,0.01,0.0072,0.0039,,0.0128,0.0041,0.186764,0.0451,0.2886,0.156272,0.230399,0.258192,0.218249,0.488591,0.0714286,4.31167,0.253592,0,-0.000371359,0.0411838,-0.0769739,36.3314,-0.000371359,0,-0.07541219083941542,-0.012000000104308128,-0.00542001,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Raylin Ramos","sa3018561",800426
"Carlos Pacheco","ATH",0.25,1,0.8961,0.1518,0.1138,0.0237,0.0019,0.0124,0.082,0.0701,0.0788,0,0.3061,0.014,0.0072,0.0039,,0.0192,0.0059,0.169401,0.0788,0.3061,0.257432,0.245558,0.241603,0.223837,0.48716,0.0722018,4.4489,0.238372,0,0.000059942,0.0457212,-0.0724365,35.9174,0.000059942,0,-0.07546891059973859,-0.012000000104308128,-0.00542582,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Carlos Pacheco","sa3018455",800149
"John Michael Faile","CIN",0.25,1,0.9322,0.1803,0.1245,0.0287,0.0012,0.0258,0.0874,0.0934,0.0477,0,0.3138,0.009,0.0072,0.0039,,0.0049,0.0015,0.193413,0.0477,0.3138,0.152008,0.237928,0.309697,0.240679,0.547625,0.116284,2.95743,0.257586,0,-0.000830499,0.0593952,-0.0587625,45.5779,-0.000830499,0,-0.0653319190023467,-0.020999999716877937,-0.00542662,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"John Michael Faile","sa3023579",702114
"Josh Wakefield","HOU",0.25,1,0.9188,0.1559,0.1147,0.0206,0.0021,0.0185,0.0816,0.0777,0.0601,0,0.3456,0.01,0.0072,0.0039,,0.0316,0.0099,0.169678,0.0601,0.3456,0.1739,0.226885,0.257074,0.217651,0.483959,0.0873966,5.05403,0.244528,0,0.00104579,0.0406987,-0.077459,35.0508,0.00104579,0,-0.0755043966928497,-0.012000000104308128,-0.00542945,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Josh Wakefield","sa3065621",811718
"Juan Villavicencio","PHI",0.25,1,0.9116,0.1428,0.1072,0.0208,0.0028,0.012,0.0742,0.0669,0.0673,0,0.326,0.01,0.0072,0.0039,,0.0161,0.005,0.156648,0.0673,0.326,0.206442,0.220962,0.225099,0.204075,0.44606,0.0684511,4.54903,0.225207,0,-0.0000455953,0.0296765,-0.0884812,23.7728,-0.0000455953,0,-0.09039060545546818,0.004000000189989805,-0.00543262,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Juan Villavicencio","sa3018494",800276
"Daniel Bucciero","ATH",0.25,1,0.9355,0.16,0.1223,0.0211,0.0031,0.0135,0.074,0.0724,0.0414,0,0.3252,0.012,0.0072,0.0039,,0.0079,0.0025,0.171032,0.0414,0.3252,0.127306,0.214236,0.243506,0.204844,0.457742,0.0724746,3.96052,0.24255,0,-0.000603708,0.0303009,-0.0878568,22.834,-0.000603708,0,-0.09155279584228992,0.004000000189989805,-0.0054344,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Daniel Bucciero","sa3027937",827759
"Angel Brachi","MIA",0.25,1,0.9186,0.1614,0.1366,0.0198,0.0017,0.0033,0.0672,0.0583,0.0543,0.001,0.225,0.016,0.0072,0.0039,,0.0115,0.0036,0.175702,0.0543,0.225,0.241333,0.232607,0.211735,0.204155,0.444342,0.0360331,3.84194,0.226667,0,-0.000533547,0.0297413,-0.0884164,24.0969,-0.000533547,0,-0.09049437550129369,0.004000000189989805,-0.00544324,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Angel Brachi","sa3023784",821791
"Robert Puason","ATH",0.25,1,0.9385,0.1585,0.1255,0.0236,0.002,0.0074,0.0692,0.0641,0.0394,0,0.2999,0.011,0.0072,0.0039,,0.0125,0.004,0.168887,0.0394,0.2999,0.131377,0.209718,0.22195,0.194481,0.431668,0.0530634,4.1388,0.236685,0,-0.000299304,0.021887,-0.0962707,15.6952,-0.000299304,0,-0.09966235511819832,0.012000000104308128,-0.00544561,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Robert Puason","sa3014697",691188
"Euri Rosa","LAD",0.25,1,0.9301,0.1289,0.0974,0.0141,0.0011,0.0163,0.0698,0.0696,0.0478,0,0.3392,0.011,0.0072,0.0039,,0.0091,0.0028,0.138587,0.0478,0.3392,0.14092,0.188435,0.208687,0.180252,0.397122,0.0701,3.72357,0.193537,0,-0.00035783,0.0103345,-0.107823,9.57297,-0.00035783,0,-0.10753257659962401,0.020999999716877937,-0.00544715,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Euri Rosa","sa3023979",821817
"Corey Collins","NYM",0.25,1,0.8825,0.1412,0.1009,0.021,0.0024,0.0169,0.0828,0.0735,0.0924,0,0.3406,0.014,0.0072,0.0039,,0.0079,0.0025,0.16,0.0924,0.3406,0.271286,0.248569,0.246686,0.228457,0.495255,0.0866855,3.77703,0.233559,0,-0.00081232,0.0494719,-0.0686858,45.3865,-0.00081232,0,-0.06554067734396085,-0.020999999716877937,-0.00544798,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Corey Collins","sa3025450",690970
"Carson Rucker","DET",0.25,1,0.9266,0.1552,0.1216,0.0233,0.0021,0.0082,0.0692,0.0638,0.0513,0,0.3243,0.011,0.0072,0.0039,,0.0108,0.0033,0.167494,0.0513,0.3243,0.158187,0.218352,0.223721,0.200706,0.442073,0.0562271,3.88346,0.24447,0,-0.000405455,0.0269407,-0.091217,22.5517,-0.000405455,0,-0.09168733842670918,0.004000000189989805,-0.00544817,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Carson Rucker","sa3022926",813620
"Nolan Beltran","PHI",0.25,1,0.9036,0.1629,0.1284,0.0236,0.0021,0.0088,0.0785,0.0679,0.0763,0,0.2248,0.009,0.0072,0.0039,,0.0117,0.0037,0.180279,0.0763,0.2248,0.339413,0.249172,0.240261,0.224239,0.489433,0.0599823,3.8303,0.227555,0,-0.000585992,0.0460472,-0.0721105,37.5854,-0.000585992,0,-0.07456025114515796,-0.012000000104308128,-0.00544998,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Nolan Beltran","sa3018466",800179
"Henry Ramos","KCR",0.25,1,0.9208,0.1719,0.1327,0.0262,0.0028,0.0102,0.0798,0.0714,0.0591,0,0.2638,0.009,0.0072,0.0039,,0.0257,0.0083,0.186686,0.0591,0.2638,0.224033,0.24094,0.254453,0.223352,0.495392,0.0677672,4.96011,0.247248,0,0.00041539,0.0453275,-0.0728302,35.3861,0.00041539,0,-0.07573962429887615,-0.012000000104308128,-0.00545351,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Henry Ramos","sa3018432",703201
"Miguel Caraballo","MIN",0.25,1,0.9138,0.122,0.0934,0.0141,0.0013,0.0132,0.0656,0.0614,0.0621,0.003,0.37,0.013,0.0072,0.0039,,0.0084,0.0026,0.133508,0.0621,0.37,0.167838,0.197872,0.195119,0.180525,0.392991,0.0616109,3.6971,0.202306,0,-0.000477322,0.0105557,-0.107602,8.14267,-0.000477322,0,-0.10874191002221778,0.020999999716877937,-0.00545375,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Miguel Caraballo","sa3067756",829813
"Jeremy Almonte","MIA",0.25,1,0.9267,0.1378,0.1113,0.016,0.0015,0.009,0.0631,0.0597,0.0492,0,0.2952,0.013,0.0072,0.0039,,0.0085,0.0027,0.1487,0.0492,0.2952,0.166667,0.200783,0.198338,0.183081,0.399121,0.0496385,3.66991,0.204542,0,-0.000551087,0.012631,-0.105527,9.66044,-0.000551087,0,-0.10762216651346534,0.020999999716877937,-0.00545631,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Jeremy Almonte","sa3021632",808503
"Eriel Dihigo","COL",0.25,1,0.9028,0.1576,0.124,0.0188,0.0028,0.0119,0.0772,0.0685,0.0741,0.001,0.2833,0.012,0.0072,0.0039,,0.0114,0.0035,0.174568,0.0741,0.2833,0.26156,0.244654,0.241028,0.221939,0.485682,0.0664599,4.04785,0.236988,0,-0.000533721,0.0441801,-0.0739776,23.9676,-0.000533721,0,-0.0906478522811085,0.004000000189989805,-0.00545894,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Eriel Dihigo","sa3023927",821128
"Jeremiah Jenkins","SFG",0.25,1,0.9156,0.1666,0.1209,0.0256,0.0022,0.0179,0.0804,0.0797,0.0623,0.002,0.2923,0.011,0.0072,0.0039,,0.005,0.0015,0.181957,0.0623,0.2923,0.213137,0.240839,0.273373,0.229684,0.514212,0.0914155,3.15132,0.242736,0,-0.000883118,0.0504687,-0.0676891,45.3197,-0.000883118,0,-0.06569056259468198,-0.020999999716877937,-0.00546331,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Jeremiah Jenkins","sa3025550",815877
"Andreimi Antunez","TBR",0.25,1,0.9395,0.1594,0.1309,0.0204,0.0025,0.0056,0.064,0.0609,0.0364,0,0.267,0.013,0.0072,0.0039,,0.0095,0.003,0.169665,0.0364,0.267,0.13633,0.209618,0.214582,0.191724,0.4242,0.0449175,3.77026,0.228156,0,-0.000518834,0.0196487,-0.098509,15.7333,-0.000518834,0,-0.09983696567360312,0.012000000104308128,-0.00546347,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Andreimi Antunez","sa3067643",821782
"Nick Monistere","HOU",0.25,1,0.9218,0.1466,0.1122,0.0224,0.0022,0.0097,0.0722,0.0645,0.0551,0,0.3088,0.012,0.0072,0.0039,,0.0271,0.0084,0.159037,0.0551,0.3088,0.178433,0.214537,0.21957,0.197838,0.434107,0.0605337,4.95749,0.224242,0,0.000796375,0.0246121,-0.0935456,21.4021,0.000796375,0,-0.09184040437685326,0.004000000189989805,-0.00546383,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Nick Monistere","sa3038233",823809
"Ryan Reckley","SFG",0.25,1,0.9156,0.1463,0.1158,0.0209,0.0026,0.007,0.0672,0.0599,0.0643,0,0.3191,0.009,0.0072,0.0039,,0.0098,0.0031,0.159786,0.0643,0.3191,0.201504,0.22046,0.211228,0.198467,0.431687,0.0514417,3.94103,0.233451,0,-0.00055788,0.0251228,-0.0930349,23.9346,-0.00055788,0,-0.09071117959683761,0.004000000189989805,-0.00546542,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Ryan Reckley","sa3018404",703144
"Sebastian De Andrade","SEA",0.25,1,0.928,0.1253,0.1004,0.0147,0.0011,0.0091,0.0608,0.0574,0.0509,0.001,0.346,0.01,0.0072,0.0039,,0.0073,0.0023,0.135022,0.0509,0.346,0.14711,0.186929,0.182651,0.169841,0.36958,0.0476293,3.35019,0.20031,0,-0.000540138,0.00188114,-0.116277,8.07208,-0.000540138,0,-0.10888791922479868,0.020999999716877937,-0.00546869,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Sebastian De Andrade","sa3021842",808143
