Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Matt Koperniak","STL",2,7,6,1,1,0,0,0,1,1,0,0,1,0,0,0,,0,0,0.241029,0.0622155,0.206661,0.301051,0.291418,0.356318,0.28446,0.647736,0.115289,3.6021,0.286519,-0.000156,-0.00902318,0.639973,-0.156498,82.5972,-0.00917918,0.117352,-0.14821310713887215,0.04512927681207657,0.0123913,999,,,,,,,-0.4,-0.2,-0.4,-0.2,,,,,,,,,,,,,,,,,,,"Matt Koperniak","sa3014834",689288
"Enmanuel Valdez","PIT",2,7,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.235024,0.0916565,0.22767,0.402584,0.307438,0.39184,0.305739,0.699279,0.156816,3.65998,0.279339,-0.000174828,-0.00651763,0.756431,-0.0400397,93.1427,-0.00669246,-0.066332,-0.061476631090044975,-0.0422578789293766,0.0123247,999,,,,,,,2.6,1.3,2.6,1.3,,,,,,,,,,,,,,,,,,,"Enmanuel Valdez","21716",665839
"Brett Wisely","ATL",2,7,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.231263,0.080161,0.240435,0.3334,0.296488,0.356443,0.288096,0.652931,0.12518,4.30194,0.288492,-0.000628657,-0.00356237,0.659871,-0.136599,82.469,-0.00419102,0.01582,-0.14424916729331017,0.039894090965390205,0.0122612,999,,,,,,,2.6,1.3,2.6,1.3,,,,,,,,,,,,,,,,,,,"Brett Wisely","27735",689172
"Rodolfo Durán","SDP",2,6,6,1,1,0,0,0,1,1,0,0,2,0,0,0,,0,0,0.221896,0.0496055,0.24523,0.202281,0.26513,0.360173,0.272184,0.625304,0.138278,3.05315,0.268802,-0.000156,-0.00610994,0.523694,-0.204508,75.7786,-0.00626594,-0.0233563,-0.18318820418789983,0.0970140490680933,0.0121552,999,,,,,,,-0.4,-0.2,-0.4,-0.2,,,,,,,,,,,,,,,,,,,"Rodolfo Duran","sa877500",660710
"Brennen Davis","SEA",2,7,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.213623,0.0785694,0.303278,0.259067,0.296736,0.380693,0.297966,0.677429,0.16707,3.07747,0.276645,-0.000129167,-0.0111097,0.709312,-0.0820525,96.3327,-0.0112389,0,-0.04018804058432579,-0.07175926119089127,0.012138,999,,,,,,,2.6,1.3,2.6,1.3,,,,,,,,,,,,,,,,,,,"Brennen Davis","sa3007876",680695
"Riley Adams","WSN",2,6,6,1,1,0,0,0,1,1,0,0,2,0,0,0,,0,0,0.227377,0.0726249,0.302169,0.240346,0.297002,0.378981,0.296829,0.675983,0.151604,3.68146,0.305444,-0.00020129,-0.00733997,0.647012,-0.0811893,88.9429,-0.00754126,-0.12083,-0.08830665284767747,-0.0004596710205078125,0.01189,999,,,,,,,-0.4,-0.2,-0.4,-0.2,,,,,,,,,,,,,,,,,,,"Riley Adams","19864",656180
"Maverick Handley","BAL",2,6,5,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.206128,0.0943551,0.255324,0.369551,0.29594,0.301888,0.271507,0.597828,0.0957597,4.08209,0.271238,-0.0001755,-0.00520912,0.520307,-0.207894,73.0194,-0.00538462,-0.0156905,-0.20136544993147254,0.1046799048781395,0.0118165,999,,,,,,,3.6,1.8,3.6,1.8,,,,,,,,,,,,,,,,,,,"Maverick Handley","26106",668974
"Kristian Robinson","ARI",2,7,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.208283,0.103479,0.329255,0.314283,0.296676,0.34153,0.284688,0.638206,0.133247,6.19253,0.301076,-0.0000624,0.00894542,0.641224,-0.155247,79.6216,0.00888302,0.117352,-0.15392390452325344,0.04512927681207657,0.011807,999,,,,,,,2.6,1.3,2.6,1.3,,,,,,,,,,,,,,,,,,,"Kristian Robinson","sa3006884",677565
"MJ Melendez","NYM",3,13,12,3,2,1,0,0,2,2,1,0,4,0,0,0,,0,0,0.216203,0.0881588,0.278826,0.316179,0.289019,0.38636,0.294753,0.675379,0.170157,4.78999,0.270708,-0.0011024,-0.0182404,1.39261,-0.200334,90.8011,-0.0193428,-0.0230349,-0.1663252729922533,-0.1674793902784586,0.0117236,999,,,,,,,10.7,3.566666666,10.7,3.566666666,,,,,,,,,,,,,,,,,,,"MJ Melendez","22197",669004
"Korey Lee","CHW",2,6,6,1,1,0,0,0,1,1,0,0,2,0,0,0,,0,0,0.224558,0.0552808,0.27391,0.201821,0.27142,0.359013,0.275246,0.630433,0.134456,3.91506,0.286182,0.000317522,0.00111917,0.539013,-0.189189,73.893,0.00143669,-0.0322878,-0.18819825584068894,0.08808259293437004,0.0114655,999,,,,,,,-0.4,-0.2,-0.4,-0.2,,,,,,,,,,,,,,,,,,,"Korey Lee","25543",686676
"Tommy Pham","NYM",3,13,12,3,2,1,0,0,1,1,1,0,3,0,0,0,,0,0,0.232149,0.0910648,0.230022,0.395897,0.305382,0.353471,0.291889,0.658853,0.121322,4.12273,0.287371,-0.00761192,-0.0067062,1.36126,-0.231681,88.8393,-0.0143181,-0.00560552,-0.19264734722673893,-0.1500499681569636,0.0108138,999,,,,,,,10.7,3.566666666,10.7,3.566666666,,,,,,,,,,,,,,,,,,,"Tommy Pham","2967",502054
"Kevin Newman","KCR",2,7,6,2,1,0,0,0,1,1,0,0,1,0,0,0,,0,0,0.254027,0.0582908,0.166323,0.350468,0.300987,0.346365,0.285241,0.647352,0.0923376,4.41713,0.297667,0.000404158,0.00241182,0.648378,-0.153198,78.0189,0.00281598,0.0178646,-0.17293746396899223,0.04209299013018608,0.010509,999,,,,,,,5.2,2.6,5.2,2.6,,,,,,,,,,,,,,,,,,,"Kevin Newman","17696",621028
"Vimael Machín","COL",2,7,6,2,1,0,0,0,1,1,1,0,1,0,0,0,,0,0,0.25927,0.0743464,0.190664,0.389935,0.316005,0.391379,0.309291,0.707384,0.132109,4.40224,0.3039,-0.000206281,-0.00753974,0.775869,-0.0206011,83.8064,-0.00774602,-0.00850544,-0.13711937423795462,0.015568635426461697,0.0105019,999,,,,,,,8.2,4.1,8.2,4.1,,,,,,,,,,,,,,,,,,,"Vimael Machin","17684",605353
"Jose Miranda","SDP",3,13,12,3,2,1,0,0,1,1,1,0,3,0,0,0,,0,0,0.231338,0.0581155,0.186759,0.311178,0.284405,0.351961,0.279732,0.636366,0.120623,2.88751,0.265736,0.00118857,-0.017204,1.22819,-0.364748,80.949,-0.0160154,0.0628117,-0.3204191718250513,-0.03348460793495178,0.00966725,999,,,,,,,10.7,3.566666666,10.7,3.566666666,,,,,,,,,,,,,,,,,,,"Jose Miranda","20538",669304
"Vidal Bruján","NYM",2,7,6,1,1,0,0,0,1,1,1,0,1,0,0,0,,0,0,0.226848,0.0836857,0.206135,0.405976,0.298422,0.337852,0.283065,0.636274,0.111004,5.18233,0.274764,0.000752632,-0.00676887,0.632338,-0.164132,82.7946,-0.00601624,-0.0103964,-0.14347279304638505,0.013677706941962242,0.00965836,999,,,,,,,2.6,1.3,2.6,1.3,,,,,,,,,,,,,,,,,,,"Vidal Brujan","20536",660644
"Hayden Senger","NYM",2,6,6,1,1,0,0,0,1,1,0,0,2,0,0,0,,0,0,0.202989,0.0587263,0.299792,0.19589,0.262234,0.303807,0.252204,0.566041,0.100818,3.97983,0.280473,-0.000187952,-0.00675289,0.423719,-0.304483,61.6541,-0.00694084,0.0493634,-0.28703400399535894,0.16973380744457245,0.00897062,999,,,,,,,-0.4,-0.2,-0.4,-0.2,,,,,,,,,,,,,,,,,,,"Hayden Senger","21489",663584
"Denzer Guzman","LAA",5,20,18,4,3,1,0,1,2,2,1,0,6,0,0,0,,0,0,0.211746,0.0716742,0.303807,0.23592,0.271621,0.34592,0.271441,0.617541,0.134174,4.25652,0.285167,0.00012,-0.022548,1.69522,-0.67887,70.3509,-0.022428,-0.0000140942,-0.7245629727840424,0.11958467450131138,0.00887789,999,,,,,,,19.7,3.94,19.7,3.94,,,,,,,,,,,,,,,,,,,"Denzer Guzman","28816",694203
"Héctor Rodríguez","CIN",2,7,6,2,1,0,0,0,1,1,0,0,1,0,0,0,,0,0,0.247429,0.0378169,0.199495,0.189563,0.277312,0.399836,0.291252,0.677149,0.152407,5.41496,0.283334,-0.0000209396,-0.003601,0.677144,-0.119326,80.2218,-0.00362194,0.0958637,-0.16163304378278553,0.023641467094421387,0.00881975,999,,,,,,,5.2,2.6,5.2,2.6,,,,,,,,,,,,,,,,,,,"Hector Rodriguez","sa3015828",699302
"Rafael Lantigua","TOR",2,7,6,1,1,0,0,0,1,1,1,0,1,0,0,0,,0,0,0.223718,0.106197,0.201584,0.52681,0.309511,0.303561,0.278203,0.613072,0.079843,3.74686,0.277633,-0.000036,-0.00717365,0.60573,-0.19074,76.7911,-0.00720965,0.0140138,-0.19159892993047833,0.0380878709256649,0.00803768,999,,,,,,,2.6,1.3,2.6,1.3,,,,,,,,,,,,,,,,,,,"Rafael Lantigua","sa3003219",672463
"Sergio Alcántara","PHI",2,7,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.220835,0.104712,0.230851,0.453592,0.304419,0.31327,0.278458,0.61769,0.0924354,3.98757,0.283853,0.0000619048,-0.00930777,0.607124,-0.189347,76.3576,-0.00924586,-0.0205087,-0.19812901690602303,0.05171350575983524,0.00795788,999,,,,,,,2.6,1.3,2.6,1.3,,,,,,,,,,,,,,,,,,,"Sergio Alcantara","16417",642727
"Jose Herrera","TEX",2,6,5,1,1,0,0,0,1,0,1,0,1,0,0,0,,0,0,0.214024,0.0931116,0.21824,0.426647,0.290792,0.297121,0.26562,0.587913,0.0830978,2.91114,0.268886,-0.000921818,-0.00803876,0.490847,-0.237355,68.9246,-0.00896057,-0.0211764,-0.23468501772731543,0.09919397346675396,0.00784617,999,,,,,,,3.6,1.8,3.6,1.8,,,,,,,,,,,,,,,,,,,"Jose Herrera","17040",645444
"Dairon Blanco","TEX",2,7,6,1,1,0,0,0,1,1,0,0,2,0,0,0,,1,0,0.226183,0.0624377,0.248454,0.251305,0.286677,0.342415,0.278235,0.629093,0.116232,6.60948,0.285875,-0.000151858,0.0614098,0.605904,-0.190566,77.6147,0.0612579,0.0310546,-0.11658736690878868,-0.04116765782237053,0.00760347,999,,,,,,,1.5,0.75,1.5,0.75,,,,,,,,,,,,,,,,,,,"Dairon Blanco","19779",680118
"Manuel Margot",,5,20,18,4,3,1,0,0,2,2,1,0,4,0,0,0,,0,0,0.244427,0.068791,0.184023,0.373818,0.302339,0.3522,0.289037,0.654539,0.107773,4.13487,0.287781,0.000871765,-0.0242089,1.99507,-0.39434,83.2617,-0.0233371,-0.265531,-0.42339691147208214,-0.19330892711877823,0.00692597,999,,,,,,,10.3,2.06,10.3,2.06,,,,,,,,,,,,,,,,,,,"Manuel Margot","14712",622534
"César Prieto","STL",2,7,6,2,1,0,0,0,1,1,0,0,1,0,0,0,,0,0,0.258063,0.0376614,0.15478,0.243322,0.292889,0.366149,0.287497,0.659038,0.108086,3.72324,0.292722,-0.000170803,-0.0193478,0.656594,-0.139876,84.6777,-0.0195186,-0.0398178,-0.1419309414923191,-0.015743747353553772,0.00680592,999,,,,,,,5.2,2.6,5.2,2.6,,,,,,,,,,,,,,,,,,,"Cesar Prieto","30163",693409
"Bryan De La Cruz","PHI",3,13,12,3,2,1,0,0,1,2,1,0,4,0,0,0,,0,0,0.236222,0.065085,0.263464,0.247035,0.288708,0.396111,0.297317,0.684819,0.159889,3.00179,0.289959,-0.00195,-0.00633374,1.42068,-0.172265,87.6463,-0.00828374,-0.0333267,-0.20567566622048616,-0.17777112126350403,0.00664463,999,,,,,,,10.7,3.566666666,10.7,3.566666666,,,,,,,,,,,,,,,,,,,"Bryan De La Cruz","19600",650559
"Seby Zavala","LAD",2,6,5,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.191496,0.0880524,0.344271,0.255765,0.270946,0.32662,0.266269,0.597566,0.135124,2.73565,0.274119,-0.000943256,-0.00651954,0.494097,-0.234105,68.4972,-0.0074628,-0.0233563,-0.23757116170600057,0.0970140490680933,0.00659115,999,,,,,,,3.6,1.8,3.6,1.8,,,,,,,,,,,,,,,,,,,"Seby Zavala","18887",664874
"Josh Kasevich","TOR",5,20,18,4,3,1,0,0,2,2,1,0,3,0,0,0,,0,0,0.239915,0.0675815,0.164978,0.409639,0.294618,0.319172,0.273309,0.61379,0.0792573,2.88817,0.279825,-0.0002925,-0.019089,1.73685,-0.652565,73.4201,-0.0193815,-0.197286,-0.6528934463858604,0.01938048005104065,0.00641504,999,,,,,,,10.3,2.06,10.3,2.06,,,,,,,,,,,,,,,,,,,"Josh Kasevich","sa3020203",688460
"Tomás Nido","DET",2,6,6,1,1,0,0,0,1,1,0,0,2,0,0,0,,0,0,0.222705,0.0454682,0.245889,0.184914,0.262001,0.332174,0.260374,0.594175,0.109469,2.30516,0.276652,-0.00154098,-0.00646293,0.464598,-0.263603,63.6549,-0.00800391,-0.00792246,-0.2720067398622632,0.11244790814816952,0.00538374,999,,,,,,,-0.4,-0.2,-0.4,-0.2,,,,,,,,,,,,,,,,,,,"Tomas Nido","13755",621512
"Rainiel Rodriguez","STL",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.237526,0.0840304,0.239584,0.350735,0.310427,0.422085,0.317704,0.732513,0.184559,2.36957,0.277223,,-0.00230739,0.121932,0.00377466,105.371,-0.00230739,0.0104961,0.004058052320033312,0.010496087372303009,0.00489196,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Rainiel Rodriguez","sa3023987",823787
"A.J. Vukovich","ARI",3,13,12,3,2,1,0,0,2,1,1,0,4,0,0,0,,0,0,0.235691,0.060153,0.291165,0.206594,0.283181,0.388051,0.291191,0.671232,0.15236,4.92657,0.309495,-0.0000931343,-0.0029948,1.35362,-0.239322,84.0758,-0.00308793,0,-0.2575297877192497,-0.14444445073604584,0.00474904,999,,,,,,,10.7,3.566666666,10.7,3.566666666,,,,,,,,,,,,,,,,,,,"A.J. Vukovich","sa3014525",691021
"Alika Williams","PIT",3,13,12,3,2,1,0,0,1,1,1,0,3,0,0,0,,0,0,0.233491,0.065751,0.211898,0.310296,0.290402,0.33736,0.277678,0.627762,0.103869,4.08258,0.285678,-0.000876694,-0.0170703,1.20571,-0.387228,73.9199,-0.0179469,-0.11211,-0.43466417863965034,0.032334104180336,0.00471263,999,,,,,,,10.7,3.566666666,10.7,3.566666666,,,,,,,,,,,,,,,,,,,"Alika Williams","27604",675961
"Jared Serna","MIA",3,13,12,3,2,1,0,0,1,1,1,0,3,0,0,0,,0,0,0.225088,0.063903,0.205772,0.310553,0.281285,0.335879,0.272728,0.617163,0.11079,3.85978,0.26796,-0.0000709091,-0.0052255,1.15153,-0.44141,71.0714,-0.00529641,0.0167107,-0.4675278998911381,0.06485881842672825,0.00467795,999,,,,,,,10.7,3.566666666,10.7,3.566666666,,,,,,,,,,,,,,,,,,,"Jared Serna","sa3015579",691858
"James Triantos","CHC",2,7,6,2,1,0,0,0,1,1,0,0,1,0,0,0,,0,0,0.242849,0.0499869,0.173545,0.288034,0.286255,0.346922,0.277758,0.633177,0.104073,6.00449,0.281873,0,0.0149291,0.603294,-0.193176,77.6504,0.0149291,-0.0405372,-0.16362537443637848,-0.016463160514831543,0.00451271,999,,,,,,,5.2,2.6,5.2,2.6,,,,,,,,,,,,,,,,,,,"James Triantos","sa3017295",701649
"Christian Encarnacion-Strand","CIN",2,7,6,2,1,0,0,0,1,1,0,0,2,0,0,0,,0,0,0.247892,0.053419,0.262868,0.203216,0.296379,0.448315,0.31901,0.744694,0.200423,3.427,0.29717,0.000195,-0.00720682,0.829059,0.032589,99.237,-0.00701182,0,-0.013107577804476023,-0.16851851344108582,0.00435539,999,,,,,,,5.2,2.6,5.2,2.6,,,,,,,,,,,,,,,,,,,"Christian Encarnacion-Strand","30011",687952
"Nicky Lopez","COL",2,7,6,2,1,0,0,0,1,0,1,0,1,0,0,0,,0,0,0.251513,0.0820466,0.153842,0.533316,0.319503,0.332859,0.291413,0.652363,0.081346,5.48054,0.295153,0.000970084,-0.00724898,0.678027,-0.118444,71.5595,-0.0062789,0.0269797,-0.23349469201639295,0.05105380155146122,0.00427203,999,,,,,,,8.2,4.1,8.2,4.1,,,,,,,,,,,,,,,,,,,"Nicky Lopez","19339",670032
"Dax Kilby","NYY",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.236474,0.0913245,0.225575,0.404852,0.310716,0.376851,0.302364,0.687567,0.140377,6.23396,0.286306,,0.00431901,0.109478,-0.00867984,93.9595,0.00431901,0.0072165,-0.002800371963530779,0.007216504774987698,0.00397426,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Dax Kilby","sa3069080",828076
"Jase Bowen","SDP",2,7,6,1,1,0,0,0,1,1,0,0,2,0,0,0,,0,0,0.214589,0.0591959,0.290351,0.203877,0.269095,0.344553,0.269488,0.613648,0.129964,5.66957,0.282808,-0.000065,0.0109222,0.558036,-0.238434,73.9319,0.0108572,0.0840828,-0.19740500301122665,0.01186053454875946,0.00395449,999,,,,,,,-0.4,-0.2,-0.4,-0.2,,,,,,,,,,,,,,,,,,,"Jase Bowen","sa3011267",687749
"Victor Bericoto","SFG",3,13,12,3,2,1,0,0,1,1,1,0,3,0,0,0,,0,0,0.237474,0.0617283,0.258978,0.238353,0.284586,0.374084,0.286995,0.65867,0.13661,2.92444,0.298695,-0.0000952672,-0.0175339,1.30769,-0.285247,84.5792,-0.0176292,0.0467126,-0.26402822509407997,-0.14587994292378426,0.0039373,999,,,,,,,10.7,3.566666666,10.7,3.566666666,,,,,,,,,,,,,,,,,,,"Victor Bericoto","sa3008767",682674
"Tyler Wade","TEX",8,34,30,6,5,1,0,0,3,2,3,0,8,0,0,0,,2,0,0.215233,0.084146,0.241917,0.34783,0.287221,0.292714,0.261924,0.579935,0.0774809,5.69818,0.281761,-0.000447541,0.106758,2.58319,-1.39916,66.3788,0.10631,-0.0613938,-1.2292504534125328,0.10712475329637527,0.00391141,999,,,,,,,19.3,2.4125,19.3,2.4125,,,,,,,,,,,,,,,,,,,"Tyler Wade","15730",642180
"Victor Mesa Jr.","TBR",2,7,6,1,1,0,0,0,1,1,0,0,2,0,0,0,,0,0,0.228584,0.0656335,0.227918,0.28797,0.281729,0.361001,0.281317,0.64273,0.132417,3.82616,0.275651,0.0000454369,-0.00739401,0.622772,-0.173699,77.4502,-0.00734857,-0.0317141,-0.18650138517841697,-0.00764007493853569,0.00388068,999,,,,,,,-0.4,-0.2,-0.4,-0.2,,,,,,,,,,,,,,,,,,,"Victor Mesa Jr.","25999",683748
"Josue Briceño","DET",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.239526,0.0928701,0.237674,0.390745,0.31446,0.410989,0.315747,0.725449,0.171463,2.9446,0.285336,,-0.00200807,0.120344,0.00218585,101.8,-0.00200807,0.000657342,0.00011291773989796638,0.0006573420250788331,0.00360124,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Josue Briceno","sa3018584",800522
"Eli Willits","WSN",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.240635,0.0796538,0.23095,0.344897,0.30782,0.383326,0.302931,0.691145,0.142691,4.04272,0.292623,,-0.000885773,0.109938,-0.00821968,93.1228,-0.000885773,0.0104961,-0.009036662406288087,0.010496087372303009,0.00355221,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Eli Willits","sa3069164",816113
"Roc Riggio","COL",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.218478,0.0991109,0.253791,0.390521,0.303773,0.373458,0.29871,0.677232,0.15498,5.02509,0.269075,,-0.000215783,0.106511,-0.0116469,91.4422,-0.000215783,0.0104961,-0.010302199545549229,0.010496087372303009,0.00354227,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Roc Riggio","sa3022750",691792
"Austin Machado","ATL",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.229752,0.0953802,0.227289,0.419642,0.316432,0.352044,0.298325,0.668476,0.122293,3.94301,0.283024,,-0.000864545,0.106198,-0.0119593,89.4765,-0.000864545,0.014259,-0.01333704311400652,0.01425904966890812,0.00349723,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Austin Machado","sa3025442",827629
"Kane Kepley","CHC",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.228916,0.100247,0.222132,0.451297,0.322757,0.359616,0.304199,0.682373,0.1307,6.07121,0.28002,,0.00165488,0.110967,-0.0071903,95.7635,0.00165488,0.00393692,-0.0033662314526736736,0.003936924040317535,0.00346128,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Kane Kepley","sa3035293",823807
"Alfredo Duno","CIN",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.226849,0.113752,0.270112,0.42113,0.318408,0.386909,0.310645,0.705316,0.160059,2.46161,0.289485,,-0.00235087,0.116201,-0.00195645,93.5071,-0.00235087,0.0104961,-0.010046268114820123,0.010496087372303009,0.00344891,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Alfredo Duno","sa3021066",806957
"Isan Díaz",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.229395,0.0923521,0.237773,0.388404,0.304663,0.396254,0.306382,0.700917,0.166859,3.3682,0.26865,,-0.0013905,0.11274,-0.00541767,92.5824,-0.0013905,0.00784248,-0.010133014409802854,0.007842478342354298,0.00328808,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Isan Diaz","17922",656371
"Adrian Pinto","TOR",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.233073,0.0751763,0.221126,0.33997,0.302918,0.378243,0.299228,0.681161,0.14517,4.9759,0.277052,,0.000559117,0.106932,-0.0112261,91.2746,0.000559117,0.0072165,-0.009724824805743992,0.007216504774987698,0.0032658,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Adrian Pinto","sa3015542",691437
"Dominic Fletcher","PIT",2,7,6,1,1,0,0,0,1,1,0,0,1,0,0,0,,0,0,0.234884,0.0593362,0.214105,0.277136,0.287777,0.349769,0.280302,0.637545,0.114884,4.55048,0.287282,-0.000306885,-0.0113126,0.617218,-0.179252,75.7175,-0.0116195,-0.0115713,-0.20561618730425835,0.012502790428698063,0.0031801,999,,,,,,,-0.4,-0.2,-0.4,-0.2,,,,,,,,,,,,,,,,,,,"Dominic Fletcher","26149",666150
"Aron Estrada","BAL",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.247525,0.0628944,0.214797,0.292809,0.301747,0.390075,0.301358,0.691822,0.14255,6.5583,0.296136,,0.00195824,0.10866,-0.00949734,93.5821,0.00195824,0.00213886,-0.005606017541140318,0.002138857962563634,0.0031677,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Aron Estrada","sa3018552",800406
"Juan Ortuno","MIL",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.21764,0.107168,0.261442,0.40991,0.315824,0.357971,0.30071,0.673795,0.140331,3.68332,0.27527,,-0.00113201,0.108135,-0.0100229,92.3359,-0.00113201,0.00784248,-0.010215509915724397,0.007842478342354298,0.0031601,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Juan Ortuno","sa3024330",821187
"Eduardo Quintero","LAD",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.216193,0.103156,0.286516,0.360036,0.302811,0.359414,0.293547,0.662225,0.14322,6.18459,0.284839,,0.0023023,0.102319,-0.0158386,87.1835,0.0023023,0.0104961,-0.012887877644971013,0.010496087372303009,0.00315818,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Eduardo Quintero","sa3021208",808234
"Francisco Mejía",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.241836,0.0564629,0.20888,0.270312,0.28928,0.384436,0.29315,0.673716,0.142601,3.259,0.281826,,-0.00117141,0.101997,-0.0161611,86.4224,-0.00117141,0.014259,-0.01726368919480592,0.01425904966890812,0.00309548,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Francisco Mejia","16403",642336
"Henry Godbout","BOS",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.24614,0.0896007,0.209185,0.428333,0.32233,0.382318,0.310423,0.704648,0.136178,3.94966,0.295784,,-0.00130365,0.116021,-0.00213706,94.1865,-0.00130365,0.00393692,-0.00815558701287955,0.003936924040317535,0.00309081,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Henry Godbout","sa3032331",804995
"Max Stassi",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.220108,0.0898246,0.262938,0.341619,0.301746,0.347389,0.289004,0.649135,0.127282,3.60771,0.283223,,-0.000713517,0.0986302,-0.0195275,85.9553,-0.000713517,0.014259,-0.017359412100631744,0.01425904966890812,0.00308569,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Max Stassi","10059",545358
"A.J. Ewing","NYM",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.231327,0.0915662,0.265436,0.344966,0.304095,0.347072,0.288719,0.651168,0.115745,6.53175,0.307312,,0.00152034,0.0983987,-0.019759,86.6677,0.00152034,0.0104961,-0.014281226205639541,0.010496087372303009,0.00301563,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"A.J. Ewing","sa3022963",805999
